id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1176431369548959749,Tue Sep 24 09:41:10 +0000 2019,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",The latest season content for Call of Duty: Black Ops 4 just arrived for PS4 players this morning as a send off to… https://t.co/rfT36e4NN3,The latest season content Call Duty Black Ops arrived PS4 players morning send to…,"Sentiment(polarity=0.16666666666666669, subjectivity=0.6666666666666667)",0.16666666666666669,0.6666666666666667,en,0,0,capital10x,False,,,,
